,이름,용량,가격,1ml당 가격,성분,종류,img_src,href
166,라빠레뜨 뷰티 카밍 그린 턴오버 토너 200ml,200,22000,110,"녹차추출물,다이프로필렌글라이콜,글리세린,프로판다이올,1&2-헥산다이올,녹차수,피피지-13-데실테트라데세스-24,하이드록시아세토페논,녹차가루,카프릴릴글라이콜,부틸렌글라이콜,정제수,카보머,트로메타민,녹나무껍질오일,다이소듐이디티에이,글루코락톤,시트릭애씨드,알란토인,파스향나무잎추출물,펜틸렌글라이콜,센티드제라늄꽃오일,광곽향오일,리씨열매오일,다이포타슘글리시리제이트,레몬껍질오일,로즈마리잎오일,살비아오일,티트리잎오일,토코페롤,리날룰",skin/toner,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016297712ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000162977&dispCatNo=1000001000100080001&trackingCd=Cat1000001000100080001_Small
167,라운드랩 1025 독도 토너,600,30000,50,"정제수,부틸렌글라이콜,글리세린,펜틸렌글라이콜,프로판다이올,아이리쉬모스추출물,사탕수수추출물,해수,1&2-헥산다이올,프로테아제,베타인,판테놀,에틸헥실글리세린,알란토인,잔탄검,다이소듐이디티에이",skin/toner,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0013/A00000013718030ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000137180&dispCatNo=1000001000100080001&trackingCd=Cat1000001000100080001_Small
168,아크네스 포맨 퍼펙트 스킨 200ml,230,18000,78.26,"정제수,메틸프로판다이올,1&2-헥산다이올,나이아신아마이드,프로판다이올,글리세린,병풀추출물,무화과추출물,쇠비름추출물,로즈마리잎추출물,마트리카리아꽃추출물,당느릅나무뿌리추출물,줄맨드라미씨추출물,삼나무잎추출물,연꽃잎추출물,프랑스해안송껍질추출물,하이드로제네이티드레시틴,오렌지껍질오일,팔마로사오일,다마스크장미꽃오일,옥틸도데세스-16,부틸렌글라이콜,글루코노락톤,소듐시트레이트,다이포타슘글리시리제이트,아데노신,시트릭애씨드,다이소듐이디티에이,살리실릭애씨드,알란토인,자일리틸글루코사이드,안하이드로자일리톨,세라마이드엔피,자일리톨,마데카소사이드,글루코오스,효모발효여과물,하이드록시아세토페논,에틸헥실글리세린,리모넨,제라니올,<증정품>,정제수,작약나무껍질/수액추출물,메틸프로판다이올,사이클로펜타실록세인,1&2-헥산다이올,글리세린,나이아신아마이드,에틸헥실스테아레이트,세테아릴알코올,폴리솔베이트60,다시마추출물,한련초잎추출물,병풀추출물,무화과추출물,올레라케아아크멜라추출물,프랑스해안송껍질/싹추출물,당느릅나무뿌리추출물,줄맨드라미씨추출물,삼나무잎추출물,연꽃잎추출물,프랑스해안송껍질추출물,오렌지껍질오일,하이드로제네이티드레시틴,팔마로사오일,다마스크장미꽃오일,글리세릴스테아레이트,다이메티콘,솔비탄스테아레이트,실리카,부틸렌글라이콜,자일리틸글루코사이드,안하이드로자일리톨,팔미틱애씨드,스테아릭애씨드,하이드로제네이티드코코넛오일,자일리톨,카보머,트로메타민,하이드로제네이티드팜커넬오일,토코페릴아세테이트,아데노신,글루코오스,셀룰로오스검,하이드로제네이티드팜오일,다이소듐이디티에이,프룩토올리고사카라이드,글루코노락톤,베타-글루칸,알란토인,효모발효여과물,미리스틱애씨드,하이드롤라이즈드하이알루로닉애씨드,세라마이드엔피,마데카소사이드,에틸헥실글리세린,리모넨,제라니올",skin/toner,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0013/A00000013738808ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000137388&dispCatNo=1000001000100080001&trackingCd=Cat1000001000100080001_Small
169,비오템 옴므 티쀼르 토너 200ml,200,67000,335,"정제수,변성알코올,다이프로필렌글라이콜,글리세린,탤크,메틸메타크릴레이트크로스폴리머,씨솔트,포타슘하이드록사이드,징크설페이트,사코신,소듐시트레이트,펄라이트,하이드롤라이즈드알진,비트레오스실라발효물,시트릭애씨드,잔탄검,멘톨,몬모릴로나이트,펜틸렌글라이콜,부틸렌글라이콜,살리실릭애씨드,페녹시에탄올,향료",skin/toner,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0013/A00000013741702ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000137417&dispCatNo=1000001000100080001&trackingCd=Cat1000001000100080001_Small
170,비오템 옴므 아쿠아파워 토너 200ml,200,58000,290,"정제수,변성알코올,글리세린,부틸렌글라이콜,디메치콘,이소도데칸,펜타에리스리틸테트라에칠헥사노에이트,페녹시에탄올,향료,헥실렌글라이콜,아크릴레이트/C10-30알킬아크릴레이트크로스폴리머,토코페릴아세테이트,트리에탄올아민,판테놀,프룩토오스,비에이치티,글루코오스,디메치콘올,바이오사카라이드검-1,아스코빌글루코사이드,멘톡시프로판디올,과물시계꽃씨오일,행인오일,옥수수오일,비트레오실라발효물,쌀겨오일,리날룰,리모넨,우레아,마그네슘피씨에이포타슘피씨에이,징크피씨에이,2-올레아미도-1,3-옥타데칸디올,부틸페닐메칠프로피오날,벤질살리실레이트,덱스트린,쿠마린,시트로넬올,하이드록시이소헥실3-사이클로헥센카복스알데하이드카퍼피씨에이,아스파틱애씨드,알라닌,망가니즈글루코네이트,헥실니코티네이트,글루타믹애씨드,슈크로오스",skin/toner,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0013/A00000013744502ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000137445&dispCatNo=1000001000100080001&trackingCd=Cat1000001000100080001_Small
171,코스알엑스 퓨어핏 시카 토너 150ml,150,20000,133.33,"병풀추출물,병풀잎추출물,병풀뿌리추출물,부틸렌글라이콜,1&2-헥산다이올,베타인,판테놀,글리세린,폴리글리세릴-10라우레이트,폴리글리세릴-10미리스테이트,하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머,에틸헥실글리세린,알란토인,카프릴릭/카프릭트라이글리세라이드,정제수,프랑스해안송껍질추출물,아시아티코사이드,아시아틱애씨드,마데카식애씨드,마데카소사이드",skin/toner,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0013/A00000013750203ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000137502&dispCatNo=1000001000100080001&trackingCd=Cat1000001000100080001_Small
172,네오젠 프로바이오틱스 유스 리페어 미스트 토너,120,29000,241.67,"정제수,다이프로필렌글라이콜,부틸렌글라이콜,아이소노닐아이소노나노에이트,1&2-헥산다이올,글리세린,나이아신아마이드,베타인,에틸헥실글리세린,아데노신,한련초추출물,잔탄검,락토바실러스발효용해물,비타민나무오일,아이소펜틸다이올,인도멀구슬나무잎추출물,드럼스틱씨오일,꿀추출물,소듐피씨에이,소듐락테이트,글루코노락톤,알란토인,자일리톨,트레할로오스,판테놀,하이드롤라이즈드콜라겐,호두오일,스쿠알란,락틱애씨드,알지닌,아스파틱애씨드,피씨에이,아시아티코사이드,마데카식애씨드,아시아틱애씨드,카프릴릭/카프릭트라이글리세라이드,글루코닉애씨드,글라이신,알라닌,바나나추출물,검은서양송로추출물,프로폴리스추출물,당근추출물,사철쑥추출물,세린,올리브오일,발린,프로판다이올,바오밥나무씨오일,세라마이드엔피,아이소류신,트레오닌,프롤린,하이드로제네이티드레시틴,포스포리피드,흰서양송로추출물,페닐알라닌,히스티딘,진흙버섯추출물,글루타티온,하이알루로닉애씨드,비피다발효용해물,콜레스테롤,베타-글루칸,토코페릴아세테이트,스트렙토코쿠스테르모필루스발효물,세라마이드엔에스,세라마이드에이에스,세라마이드이오피,세라마이드에이피,하이드롤라이즈드하이알루로닉애씨드,피토스테롤,소듐하이알루로네이트,다이소듐이디티에이,향료",skin/toner,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0013/A00000013714706ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000137147&dispCatNo=1000001000100080001&trackingCd=Cat1000001000100080001_Small
173,코스알엑스 하이드리움 워터리 토너 280ml,280,22000,78.57,"정제수,부틸렌글라이콜,글리세린,1&2-헥산다이올,알란토인,판테놀,소듐하이알루로네이트,펜틸렌글라이콜,소듐하이알루로네이트크로스폴리머,하이드롤라이즈드하이알루로닉애씨드,하이알루로닉애씨드,에틸헥실글리세린,하이드롤라이즈드소듐하이알루로네이트",skin/toner,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0013/A00000013711502ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000137115&dispCatNo=1000001000100080001&trackingCd=Cat1000001000100080001_Small
174,차앤박 에이클린 액티브 프레쉬너 토너 150ml,150,28000,186.67,"정제수,프로필렌글라이콜,나이아신아마이드,1&2-헥산다이올,부틸렌글라이콜,소듐락테이트,징크피씨에이,판테놀,글리세린,말굽잔나비버섯추출물,도둑놈의지팡이뿌리추출물,알란토인,폴리솔베이트80,우레아,알지닌,펜틸렌글라이콜,말토스,살리실릭애씨드,프룩토오스,글리시레티닉애씨드,소듐하이알루로네이트,소듐클로라이드,소듐피씨에이,트레할로오스,판토락톤,베르가모트오일,약모밀추출물,은행추출물,글루코오스,에틸헥실글리세린,라반딘오일,솔잣나무잎/너트/줄기오일,아틀라스시다나무껍질오일,오렌지오일,왕귤껍질오일,더덕뿌리추출물,레몬밤잎추출물,무화과추출물,석류추출물,일랑일랑꽃오일,황련뿌리추출물,마데카소사이드,소듐하이드록사이드,시트릭애씨드,다이소듐이디티에이,리모넨",skin/toner,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0012/A00000012955901ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000129559&dispCatNo=1000001000100080001&trackingCd=Cat1000001000100080001_Small
175,리우젤 에프터 쉐이브 100ml,100,21000,210,"변성알코올,정제수,향료,비스-피이지-18메틸에터다이메틸실레인,벤조페논-4,피이지-7아모다이메티콘,트라이데세스-10,리날룰,피이지-45M,리모넨,벤질살리실레이트,쿠마린,베헨트라이모늄클로라이드,알파-아이소메틸아이오논,부틸페닐메틸프로피오날,하이드록시프로필사이클로덱스트린,다이메티콘,유제놀,메틸아이오논,버지니아풍년화잎추출물,쐐기풀잎추출물,쇠뜨기추출물,로즈마리추출물,시트랄,등색205호",skin/toner,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0013/A00000013051301ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000130513&dispCatNo=1000001000100080001&trackingCd=Cat1000001000100080001_Small
176,라네즈옴므 액티브워터 스킨 180ml,180,26000,144.44,"정제수,에탄올,디프로필렌글라이콜,글리세린,피이지/피피지-17/6코폴리머,해수,바이오사카라이드검-1,징크글루코네이트,마그네슘아스파테이트,칼슘글루코네이트,카퍼글루코네이트,부틸렌글라이콜,옥틸도데세스-16,피이지-60하이드로제네이티드캐스터오일,디소듐이디티에이,에칠헥실글리세린,향료",skin/toner,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0013/A00000013765705ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000137657&dispCatNo=1000001000100080001&trackingCd=Cat1000001000100080001_Small
177,비플레인 캐모마일 약산성 토너 190ml,190,21000,110.53,"캐모마일꽃추출물,프로판다이올,메틸프로판다이올,글리세린,쇠비름추출물,트레할로오스,병풀추출물,무화과추출물,감초뿌리추출물,황벽나무껍질추출물,하이드로제네이티드레시틴,베타인,부틸렌글라이콜,알란토인,셀룰로오스검,다이소듐이디티에이,세라마이드엔피,1&2-헥산다이올,에틸헥실글리세린",skin/toner,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0013/A00000013084106ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000130841&dispCatNo=1000001000100080001&trackingCd=Cat1000001000100080001_Small
178,아로마티카 리바이빙 로즈 인퓨전 트리트먼트 토너 200ml,200,38000,190,"다마스크장미꽃추출물,알로에베라잎추출물,메틸프로판다이올,트라이에틸헥사노인,카프릴릭/카프릭트라이글리세라이드,부틸렌글라이콜,에틸헥실팔미테이트,나이아신아마이드,1&2-헥산다이올,폴리글리세릴-4아이소스테아레이트,폴리글리세릴-10라우레이트,글리세린,카프릴릴글라이콜,폴리글리세릴-10미리스테이트,스타아니스추출물,하이드로제네이티드레시틴,한련초추출물,정제수,인도멀구슬나무잎추출물,세라마이드엔피,다마스크장미꽃오일,말토덱스트린,드럼스틱씨오일,시트로넬올,제라니올,유제놀",skin/toner,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0013/A00000013537504ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000135375&dispCatNo=1000001000100080001&trackingCd=Cat1000001000100080001_Small
179,아로마티카 바이탈라이징 로즈마리 디콕션 토너 300ml,300,22000,73.33,"로즈마리잎추출물,알로에베라잎추출물,글리세린,프로판다이올,로즈마리잎수,에틸헥실글리세린,폴리글리세릴-10라우레이트,폴리글리세릴-10미리스테이트,마트리카리아꽃추출물,마편초추출물,로즈마리잎오일,로즈우드오일,리모넨,리날룰,제라니올,벤질벤조에이트,시트랄,유제놀",skin/toner,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0013/A00000013537404ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000135374&dispCatNo=1000001000100080001&trackingCd=Cat1000001000100080001_Small
